2017/09/07,健康國小, , , , , , , , , , , , , , , , , , ,22.0,22.0,22.0,19.0,22.0,28.0
2017/09/08,健康國小,28.0,29.0,31.0,31.0,30.0,33.0,28.0,30.0,38.0,37.0,35.0,28.0,26.0,21.0,20.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,25.0,27.0
2017/09/09,健康國小,26.0,21.0, ,19.0,18.0,18.0,22.0,22.0,27.0,28.0,28.0,28.0,26.0,26.0, ,26.0,27.0,27.0,26.0,22.0,22.0,21.0,22.0,20.0
2017/09/10,健康國小,20.0,26.0,27.0,33.0,30.0,27.0,29.0,32.0,30.0, , , , , , , , , , , , , , ,21.0
2017/09/11,健康國小,23.0,29.0,26.0,31.0,34.0,33.0,21.0,19.0,14.0,17.0,27.0,24.0,23.0,25.0,22.0,27.0,26.0, ,26.0,20.0,19.0,18.0,16.0,8.0
2017/09/12,健康國小,7.0,10.0,13.0,12.0,17.0,17.0,14.0,9.0,12.0, ,20.0,22.0,25.0, ,19.0, ,18.0, ,21.0,16.0,14.0,14.0,13.0,21.0
2017/09/13,健康國小,18.0,25.0,27.0,25.0,23.0,28.0,23.0,31.0,26.0,28.0,23.0,21.0, ,19.0,20.0, ,19.0,15.0,14.0,14.0,15.0,13.0,15.0,23.0
2017/09/14,健康國小,28.0,30.0,27.0,30.0,29.0,22.0,21.0,20.0,16.0,21.0,19.0,19.0,21.0,21.0,19.0,18.0,19.0,19.0,16.0,16.0, ,16.0,13.0,20.0
2017/09/15,健康國小,20.0,21.0,23.0,20.0,20.0,19.0,21.0,18.0,12.0,26.0,29.0,28.0,26.0,21.0,23.0,26.0,27.0,27.0,29.0,31.0,33.0,32.0,34.0,30.0
2017/09/16,健康國小,28.0,19.0,18.0,13.0,15.0,14.0,12.0,9.0,12.0,14.0,14.0,15.0,19.0,19.0,17.0,19.0,19.0,19.0,21.0,20.0,22.0,26.0,27.0,24.0
2017/09/17,健康國小,29.0,32.0,30.0,30.0,36.0,35.0,37.0,37.0,38.0,39.0,39.0,39.0,35.0,35.0,33.0,32.0,33.0,34.0,33.0,32.0,33.0,29.0,27.0,27.0
2017/09/18,健康國小,28.0,32.0,28.0,29.0,28.0,27.0,26.0,26.0,27.0,25.0,31.0,26.0,26.0,27.0, ,26.0,22.0,24.0,24.0,24.0,23.0,26.0,27.0,28.0
2017/09/19,健康國小,34.0,40.0,42.0,38.0,37.0,35.0,34.0,30.0,29.0,28.0,28.0,28.0,28.0,25.0,27.0,27.0,26.0,27.0,28.0,25.0,26.0,23.0,25.0,31.0
2017/09/20,健康國小,41.0,45.0,44.0,43.0,58.0,50.0,45.0,55.0,48.0,42.0,43.0,42.0,38.0,35.0,33.0,31.0,31.0,32.0,30.0,26.0,22.0,22.0, ,34.0
2017/09/21,健康國小,35.0,41.0,55.0,54.0,53.0,42.0,37.0,47.0,43.0,42.0,36.0,34.0,35.0,34.0,32.0,31.0,32.0,33.0,33.0,35.0,33.0,34.0,35.0,40.0
2017/09/22,健康國小,45.0,48.0,59.0,57.0,50.0,67.0,56.0,53.0,61.0,42.0,29.0,23.0,18.0,18.0,13.0,19.0,16.0,14.0,13.0,12.0,12.0,11.0,11.0,9.0
2017/09/23,健康國小,8.0,6.0,5.0,6.0,8.0,7.0,9.0,10.0,16.0,16.0,16.0,17.0,14.0,17.0,16.0,13.0,12.0,9.0,10.0,11.0,12.0,12.0,16.0,17.0
2017/09/24,健康國小,18.0,31.0,33.0,38.0,40.0,40.0,38.0,42.0,43.0,38.0,35.0,31.0,37.0,30.0,28.0,26.0,26.0,27.0,25.0,25.0,21.0,22.0,19.0,28.0
2017/09/25,健康國小,22.0,26.0,23.0,27.0,30.0,32.0,27.0,30.0,29.0,28.0,16.0,18.0,18.0,20.0,20.0,18.0,18.0,20.0,21.0,23.0,22.0,21.0,22.0,28.0
2017/09/26,健康國小,33.0,35.0,38.0,39.0,42.0,33.0,20.0,11.0,17.0,16.0,20.0,21.0,21.0,25.0,27.0,25.0,22.0,26.0,28.0,28.0,25.0,27.0,25.0,27.0
2017/09/27,健康國小,31.0,37.0,34.0,32.0,27.0,24.0,27.0,29.0,31.0,29.0,31.0,30.0,29.0,30.0,30.0,30.0,32.0,30.0,32.0,30.0,32.0,31.0,32.0,34.0
2017/09/28,健康國小,35.0,41.0,48.0,61.0,58.0,43.0,43.0,30.0, ,31.0, ,29.0,31.0, ,28.0,27.0,27.0,25.0,22.0,26.0,23.0,28.0,28.0,29.0
2017/09/29,健康國小,27.0,13.0,30.0,32.0,29.0,29.0,28.0,26.0,23.0,23.0,22.0,22.0,22.0,27.0,23.0,12.0,9.0,7.0,8.0,10.0,7.0,7.0,9.0,15.0
2017/09/30,健康國小,21.0,22.0,21.0,16.0,19.0,18.0,20.0,21.0,20.0,22.0, ,20.0,19.0,19.0,22.0,25.0,21.0,21.0,19.0,21.0,20.0,21.0,22.0,19.0
2017/10/01,健康國小,20.0,16.0,15.0,20.0,20.0,24.0,27.0,28.0,22.0, ,26.0,25.0,19.0,22.0,20.0,23.0,23.0,26.0,25.0,27.0,28.0,26.0,25.0,33.0
2017/10/02,健康國小,45.0, ,50.0,55.0,46.0, ,37.0,51.0,53.0,48.0, ,40.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,37.0,38.0,35.0,44.0, 
2017/10/03,健康國小,44.0,37.0,38.0, ,33.0,42.0,41.0,37.0,38.0,38.0,26.0,21.0,21.0,21.0,19.0,22.0,18.0,19.0,17.0, ,15.0,17.0,18.0,16.0
2017/10/04,健康國小,16.0,14.0,10.0,12.0,12.0,12.0,14.0,11.0,14.0,17.0, ,14.0,14.0,12.0,11.0,10.0, ,9.0,10.0,9.0,10.0,9.0,9.0,15.0
2017/10/05,健康國小,14.0,17.0,13.0,14.0,16.0,18.0,19.0,18.0,18.0,18.0, ,18.0,16.0,17.0,18.0,18.0, ,15.0,16.0,19.0,20.0, ,23.0,23.0
2017/10/06,健康國小,29.0,28.0,32.0,24.0,18.0,14.0,8.0,9.0,9.0,11.0,8.0,8.0,8.0,10.0,9.0,12.0,14.0,16.0,17.0,24.0,20.0,26.0,26.0,24.0
2017/10/07,健康國小,24.0,20.0,22.0,17.0,17.0,17.0,17.0,14.0,15.0,19.0,18.0,21.0,19.0,18.0,20.0,19.0,22.0, ,17.0,13.0,18.0,15.0,14.0, 
2017/10/08,健康國小, ,11.0, ,13.0,14.0, ,17.0,17.0,10.0,14.0,15.0,16.0,10.0,10.0,11.0,10.0,11.0,8.0,8.0,6.0,5.0,5.0, , 
2017/10/09,健康國小
2017/10/10,健康國小
2017/10/11,健康國小
2017/10/12,健康國小,4.0,6.0,6.0, ,15.0,14.0,13.0,17.0,21.0,24.0,21.0,19.0,20.0,21.0,24.0,20.0,19.0,18.0,21.0,17.0,13.0, ,11.0,17.0
2017/10/13,健康國小,14.0,18.0,14.0,19.0,17.0,13.0,10.0,14.0,25.0, ,17.0,10.0,10.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017/10/14,健康國小,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0
2017/10/15,健康國小,0.0,0.0,0.0,2.0,1.0,9.0,12.0,6.0, ,11.0,11.0,9.0,11.0,12.0,13.0,13.0,14.0,14.0,13.0,13.0,11.0,10.0,17.0,18.0
2017/10/16,健康國小, ,26.0,11.0,13.0,10.0,11.0,9.0, ,11.0,14.0,20.0,18.0,21.0,25.0,22.0, ,17.0,14.0,12.0,12.0,12.0,15.0,15.0,12.0
2017/10/17,健康國小,14.0, ,18.0, ,19.0,18.0,21.0,13.0,14.0,13.0, ,15.0,14.0,15.0,18.0,17.0,17.0,12.0,17.0,14.0,12.0,14.0,20.0,19.0
2017/10/18,健康國小,14.0,12.0, ,11.0,14.0, ,18.0,21.0,29.0,32.0,28.0,27.0,28.0,30.0,27.0,29.0,29.0,28.0,33.0,31.0,30.0,30.0,30.0,31.0
2017/10/19,健康國小,30.0,30.0,22.0,22.0,22.0,26.0,19.0,22.0,21.0,24.0,29.0,27.0,24.0,24.0,23.0,27.0,22.0,22.0,21.0,20.0,23.0,21.0,23.0,22.0
2017/10/20,健康國小,28.0,28.0,24.0,24.0,18.0,21.0,27.0,28.0,28.0,25.0,27.0,28.0,25.0,28.0,27.0,27.0,27.0,22.0, ,24.0,28.0,24.0,28.0,30.0
2017/10/21,健康國小,31.0,35.0,35.0,32.0,36.0,32.0,36.0,37.0,38.0,35.0,35.0,33.0,30.0, ,31.0,29.0,30.0,29.0,28.0,28.0,30.0,32.0,31.0,30.0
2017/10/22,健康國小,37.0,37.0,36.0, ,41.0,41.0,43.0,42.0,43.0,42.0,41.0,43.0,43.0,44.0,44.0,44.0,42.0,44.0,45.0,42.0,44.0,43.0,44.0, 
2017/10/23,健康國小,55.0,61.0,59.0,51.0,44.0,44.0,46.0,52.0,45.0,47.0,44.0,45.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0, ,39.0,44.0
2017/10/24,健康國小,43.0, ,42.0,37.0,37.0,37.0,37.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0, ,32.0,34.0,36.0,34.0, ,33.0,31.0,29.0,31.0
2017/10/25,健康國小,34.0, ,34.0,32.0,30.0,30.0,32.0, ,31.0,30.0,31.0,34.0,28.0,30.0,30.0,28.0,27.0,27.0,22.0,24.0,27.0,25.0,27.0,31.0
2017/10/26,健康國小,32.0,28.0,29.0,27.0,28.0,28.0,29.0,31.0,30.0,31.0,31.0,32.0,30.0,30.0,30.0,30.0,29.0,31.0,31.0,30.0,29.0,31.0,33.0,34.0
2017/10/27,健康國小,37.0,38.0,32.0,38.0,33.0,37.0,33.0,34.0,34.0,38.0,37.0,35.0,36.0,36.0,36.0,35.0,36.0,38.0,37.0,35.0,36.0,37.0,40.0,42.0
2017/10/28,健康國小,43.0,45.0,43.0,42.0,43.0,42.0,43.0,43.0,46.0,42.0,40.0,40.0,41.0,43.0,44.0,42.0,42.0,43.0,41.0,41.0,43.0,44.0,42.0,43.0
2017/10/29,健康國小,44.0,42.0,40.0,41.0,41.0,39.0,39.0, ,39.0,39.0,42.0,43.0,44.0, ,79.0,70.0,61.0,58.0,47.0,35.0,32.0,26.0,37.0, 
2017/10/30,健康國小,26.0,22.0,28.0,29.0,28.0,24.0,29.0,23.0,20.0,15.0,15.0, ,12.0,13.0,12.0,12.0, ,8.0,9.0,8.0,10.0,8.0,6.0,11.0
2017/10/31,健康國小,10.0,8.0,6.0,8.0,6.0,9.0,8.0,9.0,9.0,9.0,9.0,11.0,9.0,5.0,8.0,8.0,8.0,6.0,10.0,8.0,11.0,10.0,10.0,18.0
2017/11/01,健康國小,22.0,24.0,16.0,21.0,17.0,15.0,27.0,29.0,29.0,32.0,35.0,29.0,29.0,29.0,31.0,28.0,30.0, ,28.0,28.0,28.0,28.0,28.0,31.0
2017/11/02,健康國小, ,36.0,33.0, ,17.0,18.0,18.0,20.0,24.0, ,30.0,28.0,26.0,26.0, ,27.0, ,20.0, ,18.0,14.0,14.0,12.0,9.0
2017/11/03,健康國小,15.0,11.0,13.0, , , , , , ,45.0, ,41.0,43.0,41.0,35.0,36.0, ,36.0,37.0, ,42.0,46.0,47.0,49.0
2017/11/04,健康國小,44.0,44.0,48.0,41.0,42.0,38.0,36.0,35.0,29.0,29.0,28.0,29.0,25.0, ,24.0,23.0,26.0,25.0,24.0,25.0,21.0,23.0,24.0,20.0
2017/11/05,健康國小,25.0,23.0,29.0,32.0,30.0,30.0,36.0,42.0,39.0,40.0,36.0,36.0,34.0,31.0,31.0,26.0,21.0,22.0,24.0,28.0,31.0,31.0,29.0,34.0
2017/11/06,健康國小,34.0,31.0,30.0,29.0,24.0,31.0,27.0,28.0,29.0,29.0,30.0,26.0,27.0,22.0,20.0,21.0,20.0,18.0,18.0,18.0,19.0,17.0,15.0,13.0
2017/11/07,健康國小,12.0,13.0,15.0,15.0,13.0,16.0,14.0,22.0,52.0,46.0,44.0,45.0,42.0,39.0,29.0,26.0,26.0,21.0,19.0,18.0,14.0,19.0,15.0,14.0
2017/11/08,健康國小,11.0,11.0,12.0,10.0,9.0,9.0,8.0,9.0,8.0,11.0,23.0,48.0,39.0,36.0,35.0,30.0,27.0,27.0,25.0,27.0,28.0,31.0,31.0,42.0
2017/11/09,健康國小,43.0,44.0,49.0,50.0,51.0,44.0,42.0,40.0, , , , , , , , , , , ,28.0,28.0,27.0,29.0,27.0
2017/11/10,健康國小,23.0,26.0,27.0,27.0,22.0,21.0,22.0,26.0,23.0,27.0,27.0,28.0,27.0,19.0,19.0,22.0, ,20.0,15.0,14.0,25.0,29.0,46.0,45.0
2017/11/11,健康國小,41.0,44.0, ,38.0,36.0,38.0,38.0,43.0,41.0,43.0,45.0,41.0,38.0, ,31.0, ,28.0,25.0,22.0,21.0,19.0,18.0,19.0,21.0
2017/11/12,健康國小,16.0,14.0, ,16.0,23.0,20.0,23.0,22.0, ,25.0,21.0,20.0,20.0,19.0,18.0,16.0,18.0,20.0,18.0, ,16.0,15.0,13.0,14.0
2017/11/13,健康國小,25.0,28.0,27.0,24.0,19.0,17.0,18.0,20.0,17.0,22.0,27.0,19.0,19.0,17.0,15.0, ,14.0,12.0,14.0,13.0,12.0,12.0, ,16.0
2017/11/14,健康國小,18.0,20.0,23.0,22.0,15.0, ,19.0,19.0,27.0,25.0,30.0,28.0,28.0,23.0,23.0,24.0,23.0,24.0,25.0,27.0,25.0,30.0,27.0,25.0
2017/11/15,健康國小,31.0,34.0,29.0,28.0,22.0,21.0,28.0,28.0,28.0,30.0,31.0,29.0,28.0,29.0,29.0,30.0, , ,31.0,32.0,30.0,28.0,28.0,30.0
2017/11/16,健康國小,34.0,24.0,26.0,22.0,20.0,14.0,24.0,21.0,22.0,22.0,28.0,24.0,27.0,23.0,26.0,23.0,23.0,23.0,20.0,20.0, ,25.0,40.0,30.0
2017/11/17,健康國小,40.0,47.0,50.0,64.0,54.0, ,46.0,54.0,53.0,51.0, ,49.0,46.0,46.0, ,45.0,45.0,43.0,43.0,35.0,34.0,35.0,33.0,31.0
2017/11/18,健康國小,35.0,0.0,6.0,1.0,0.0,3.0,1.0, ,3.0,1.0,4.0,2.0,5.0,6.0,6.0,8.0,8.0,11.0,9.0,10.0,9.0, , ,10.0
2017/11/19,健康國小,9.0, ,12.0,6.0,6.0,5.0,6.0,8.0, ,5.0,8.0,5.0,5.0,5.0, ,2.0,2.0,2.0, ,2.0,1.0,1.0,1.0, 
2017/11/20,健康國小,16.0, , ,1.0, ,4.0,2.0,3.0,7.0, , ,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0
2017/11/21,健康國小,7.0,10.0,5.0,3.0,1.0,4.0,5.0,5.0,10.0,10.0, ,6.0,9.0,10.0,9.0,12.0,9.0,11.0,11.0,8.0,10.0,5.0,8.0,14.0
2017/11/22,健康國小,8.0,9.0,5.0,8.0,3.0,5.0,5.0,5.0,5.0,8.0,3.0,4.0, ,4.0,4.0,2.0,1.0,2.0,4.0,9.0,11.0,15.0,15.0,44.0
2017/11/23,健康國小,49.0,50.0,46.0,40.0,31.0,25.0,19.0,16.0,13.0,16.0, ,13.0,13.0,12.0,10.0,11.0,11.0,10.0,12.0,11.0,10.0,10.0,13.0,10.0
2017/11/24,健康國小,7.0,13.0,10.0,12.0, ,11.0, ,30.0,17.0,19.0,13.0,21.0,19.0,21.0, , ,15.0,17.0,16.0,16.0,12.0,10.0,6.0,7.0
2017/11/25,健康國小,6.0,3.0,5.0, ,2.0,1.0,2.0,4.0,8.0,10.0,8.0,9.0,9.0, ,13.0,14.0,13.0,14.0, ,18.0,19.0,16.0,21.0,19.0
2017/11/26,健康國小,24.0,38.0,35.0,31.0,13.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0, ,8.0,5.0,5.0,5.0,4.0,3.0,4.0,11.0,12.0
2017/11/27,健康國小,22.0, , ,11.0,13.0, ,14.0,18.0,20.0,19.0,16.0,13.0,13.0,10.0,13.0,11.0,9.0,6.0,5.0,6.0,5.0,5.0,6.0,8.0
2017/11/28,健康國小,10.0,4.0,3.0, ,14.0, ,15.0, , ,5.0,5.0,8.0,6.0,8.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0, ,9.0, 
2017/11/29,健康國小, ,3.0,3.0,4.0, ,2.0,6.0,23.0,41.0,35.0,42.0,39.0,38.0,36.0,37.0,33.0,36.0,24.0,17.0,6.0,6.0,3.0,4.0,1.0
2017/11/30,健康國小,10.0,4.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0, ,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,6.0,12.0,6.0
2017/12/01,健康國小,29.0,10.0,10.0,11.0,13.0,12.0,10.0,16.0,15.0,18.0,16.0,15.0,14.0,14.0,15.0,16.0,15.0,16.0,15.0,15.0, ,15.0, ,15.0
2017/12/02,健康國小, ,10.0,9.0,6.0,9.0,10.0,12.0,13.0,12.0,14.0,14.0,12.0,15.0,12.0,9.0,4.0,8.0,4.0,3.0,4.0,3.0,5.0,5.0,8.0
2017/12/03,健康國小,8.0,6.0, ,5.0,6.0,6.0,5.0,5.0,8.0,18.0,15.0,12.0,14.0,14.0, ,12.0,10.0,11.0,9.0, ,11.0,11.0,14.0,15.0
2017/12/04,健康國小,19.0,26.0,18.0,19.0, ,32.0,37.0,44.0,48.0,46.0,46.0,38.0,42.0,37.0,36.0,36.0, ,35.0,36.0,34.0,30.0,32.0,25.0,34.0
2017/12/05,健康國小,32.0,34.0,34.0,34.0,30.0,31.0,32.0,30.0,25.0,31.0,31.0, ,29.0, ,25.0,23.0,19.0,22.0,17.0, ,16.0,19.0,16.0, 
2017/12/06,健康國小,24.0,22.0,16.0,17.0,13.0,16.0,13.0,14.0,15.0,15.0,21.0,15.0,15.0,14.0,14.0,13.0, ,10.0,10.0,10.0,9.0,9.0,13.0,14.0
2017/12/07,健康國小,20.0,14.0,16.0,16.0,15.0,10.0,6.0,14.0,7.0, ,15.0,9.0,10.0,6.0,10.0,9.0,9.0,9.0,7.0,10.0,14.0, ,30.0,53.0
2017/12/08,健康國小,46.0,54.0,57.0,55.0,50.0,35.0, ,22.0,16.0,20.0,25.0,25.0,26.0,25.0,27.0,25.0,27.0, ,27.0,24.0,20.0,20.0,17.0,17.0
2017/12/09,健康國小,20.0,32.0,17.0, ,15.0,14.0,11.0, ,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.0,11.0,11.0,12.0,10.0,10.0,10.0,10.0,9.0
2017/12/10,健康國小,7.0,26.0, , ,30.0,23.0,36.0,37.0,35.0,30.0,30.0,29.0,27.0,30.0,26.0,30.0,27.0,30.0,29.0,32.0,31.0,25.0,30.0, 
2017/12/11,健康國小,40.0,39.0,37.0, ,35.0,33.0,39.0,32.0,32.0, ,27.0,24.0,27.0,21.0,22.0,15.0,12.0,11.0,12.0, ,11.0,11.0, ,13.0
2017/12/12,健康國小,16.0,17.0,12.0,12.0, ,13.0,19.0,16.0,15.0,16.0,14.0,12.0,12.0,11.0,7.0,9.0,7.0,6.0,6.0,9.0,4.0,5.0,4.0,6.0
2017/12/13,健康國小,6.0,7.0,7.0,10.0, ,7.0,10.0,6.0,11.0,9.0,6.0,5.0,5.0,6.0,6.0,9.0,7.0,10.0,9.0,6.0,9.0,7.0, ,11.0
2017/12/14,健康國小, ,14.0,10.0,13.0,19.0,16.0,22.0,19.0,30.0,26.0,25.0,23.0,22.0,21.0,20.0,11.0,10.0, ,7.0,9.0,9.0,7.0,4.0,3.0
2017/12/15,健康國小,4.0,8.0,2.0,3.0,4.0,3.0,5.0,4.0,8.0,9.0,10.0,9.0,5.0,8.0,9.0,8.0,9.0,5.0,6.0,5.0,6.0,12.0,8.0,3.0
2017/12/16,健康國小,0.0,3.0,1.0,0.0,0.0, , ,1.0,3.0,3.0,4.0,9.0, ,25.0,27.0,31.0,33.0, ,27.0, ,22.0,24.0, ,21.0
2017/12/17,健康國小,24.0,25.0,21.0,21.0,23.0,19.0,17.0,17.0,25.0,22.0,23.0,20.0,20.0, ,17.0,14.0,10.0,10.0,7.0,5.0, , , ,4.0
2017/12/18,健康國小,15.0,13.0,15.0,12.0,12.0,13.0,15.0,13.0,16.0,16.0,23.0,17.0,13.0,12.0,13.0,11.0,11.0,7.0,6.0,7.0, , , ,12.0
2017/12/19,健康國小, ,17.0, ,20.0,34.0, ,31.0,40.0,40.0,43.0,35.0,34.0,36.0,27.0,26.0,32.0,34.0,34.0,31.0,23.0,24.0,21.0,18.0,14.0
2017/12/20,健康國小,11.0,7.0,9.0,5.0,6.0,6.0, ,16.0,11.0,10.0,10.0, ,7.0,7.0,10.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,10.0,16.0
2017/12/21,健康國小,22.0,21.0,17.0,19.0,22.0,20.0,25.0,26.0,30.0,29.0,27.0,22.0,19.0,21.0,23.0,24.0,20.0,23.0, , , , ,21.0,33.0
2017/12/22,健康國小,36.0,27.0,24.0,24.0,19.0,24.0,29.0,32.0,26.0,19.0,19.0,21.0,25.0,25.0,22.0,24.0,23.0,21.0,20.0,19.0,19.0,23.0,20.0,24.0
2017/12/23,健康國小,21.0,22.0,25.0, ,19.0, ,23.0,21.0,20.0,19.0,16.0,16.0,16.0,18.0,20.0,36.0,42.0,44.0,46.0,45.0, ,46.0,46.0,50.0
2017/12/24,健康國小,50.0,50.0,46.0,47.0,43.0,40.0,37.0, ,36.0,35.0, , ,38.0,39.0,47.0, ,50.0,50.0, ,45.0,42.0,39.0, ,51.0
2017/12/25,健康國小,49.0,52.0, ,39.0,41.0,42.0,40.0,43.0,44.0,44.0, , ,46.0,44.0,41.0,40.0,38.0,39.0,36.0,33.0,36.0,36.0, ,30.0
2017/12/26,健康國小,27.0, ,31.0,25.0,29.0,24.0,25.0,31.0,25.0,22.0,25.0,21.0,20.0,15.0,15.0,14.0,15.0,11.0,13.0,11.0,11.0,15.0,14.0,21.0
2017/12/27,健康國小,20.0,19.0,20.0,21.0,20.0,21.0, ,25.0,22.0,26.0,24.0,24.0,20.0,24.0,21.0,19.0,21.0,17.0,16.0,15.0,15.0,17.0,23.0,23.0
2017/12/28,健康國小,26.0,20.0,22.0,36.0,35.0,31.0,35.0,35.0,24.0,31.0,23.0,21.0,20.0,20.0, ,15.0,14.0, ,14.0,11.0,12.0,11.0,10.0,23.0
2017/12/29,健康國小,16.0,23.0,11.0,12.0,16.0,26.0,23.0, ,7.0,15.0,7.0, ,10.0,11.0,14.0, ,15.0,17.0,21.0,25.0,26.0,29.0,27.0,27.0
2017/12/30,健康國小,25.0,30.0,36.0,35.0, ,30.0,32.0,29.0,26.0,22.0,26.0, ,30.0,30.0, ,27.0,25.0,32.0,24.0,24.0,26.0,19.0,12.0,19.0
2017/12/31,健康國小,32.0,50.0, , ,58.0,58.0,59.0,54.0,50.0,42.0,39.0,35.0,34.0,33.0,26.0, ,23.0,25.0,23.0,28.0,23.0,24.0,24.0,27.0
