2017/01/01,松山,PM2.5,8,6,11,7,3,3,7,11,9,10,8,14,8,15,7,12,6,5,5,9,14,12,7,7
2017/06/30,松山,PM2.5,23,18,20,19,19,19,19*,27*,25*,29*,29*,32*,40,43,46,40,35*,42*,30,32,23,31,27,24
2017/07/01,松山,PM2.5,27*,27*,28*,27*,26*,27*,22*,17*,17*,25*,25*,26*,30*,31*,33*,-3#,33*,24*,18*,14,16*,14,18,13
2017/07/02,松山,PM2.5,14,6,4,10,10,11,6,4,4,11,14,16,14,15,16,9,11,17,19*,15,22*,16,13,5
2017/07/03,松山,PM2.5,8,16*,12,10,5,4,12,8,11,11,17,18,13,18,20,14,10,8,8,1,4,6,9,11
2017/07/04,松山,PM2.5,16,19,16,14,13,7,11,6,16,12,-3#,9,9,16,21,24,25*,27*,26*,15,4,4,7,10
2017/07/05,松山,PM2.5,13,10,7,6,5,5,1,6,9,14,10,9,14,9,6,8,12,12,9,9,11,15,14,7
2017/07/06,松山,PM2.5,14,11,11,1,3,3,11,14,23*,16,9,10,7,14,12,12,16,18*,18*,10,3,6,12,10
2017/07/07,松山,PM2.5,16,13,10,11,11,13,2,12,9,17,11,14,16,17,33*,29*,27*,9,10,6,9,9,8,4
2017/07/08,松山,PM2.5,11,10,10,1,1,1,3,2,7,8,16,16,19,18,27*,25,25*,16*,20*,17,21,13,13,7
2017/07/09,松山,PM2.5,11,7,11,6,12,6,9,6,14,19,15,15,15,19,14,11,14,13,15,12,17,14,13,13
2017/07/10,松山,PM2.5,14,15,11,6,8,14,14,12,11,23*,24,20,24,19,24,20,23,26,24,18,18,14,21*,12
2017/07/11,松山,PM2.5,7,7,16,14,13,8,10,14,22,23,28,31,33,27*,23,25,22,23,26,27,27,30,22,19
2017/07/12,松山,PM2.5,13,12,6,7,13,11,12,12,16,19,27,29,31,26,26,20,18,21,21,27,21,22,14,18
2017/07/13,松山,PM2.5,10,7,1,10,8,12,7,11,11,11,16,20,27,,30,32,31,34*,28*,30,18,18,13,14
2017/07/14,松山,PM2.5,11,4,3,10,13,10,6,10,20*,15,24*,25*,31,5,1,10,10,13,3,12,14,14,8,8
2017/07/15,松山,PM2.5,7,6,1,6,8,14,10,13,19,26*,22*,9,7,9,14,11,8,11,12,13,6,6,5,2
2017/07/16,松山,PM2.5,4,4,4,6,4,4,4,7,13,14,16,21*,14,13,7,8,5,6,5,6,1,8,5,10
2017/07/17,松山,PM2.5,11,14,14,5,9,5,3,3,13,17*,11,10,6,13,13,12,13,3,12,5,12,3,10,5
2017/07/18,松山,PM2.5,13,10,8,11,10,14,10,18,25,23,28,,44*,34*,32*,32*,30,27,24,24*,27*,24,25,17
2017/07/19,松山,PM2.5,14,13,14,19,20,17,14,14,18,23,24*,9,8,14,15,22,21,15,13,14,14,10,8,14
2017/07/20,松山,PM2.5,16*,14,10,10,11,14,17,15,29*,27,31*,19,15,19,22,17,16,20,23,23,13,14,11,14
2017/07/21,松山,PM2.5,8,12,8,7,5,9,8,6,8,14,14,22,27*,25,23,20,24,14,17*,13,16,14,14,12
2017/07/22,松山,PM2.5,7,7,13,9,17*,10,11,8,9,17,14,13,10,10,11,1,5,6,7,1,1,1,5,7
2017/07/23,松山,PM2.5,9,3,6,6,6,5,1,1,7,13,24*,20*,27,32,33,33,23,26,23,26,21,16,15,11
2017/07/24,松山,PM2.5,10,10,14,14,10,10,7,14,22,27,26,25,27,30,33,40*,36,34,28,32*,25,17,21,20
2017/07/25,松山,PM2.5,20,9,14,21*,21*,14,10,13,17,15,17,25,35,35,32,30,38,39,39,37,37,23,21,15
2017/07/26,松山,PM2.5,23,16,21,20*,22,15,10,15,19,24,26,30,40,40,32,29,27,33,25,28,27,34*,22,22*
2017/07/27,松山,PM2.5,17,19,15,11,10,14,18,16,24,28,37*,36,38,41,37,27,14,9,14,14,7,1,6,10
2017/07/28,松山,PM2.5,17*,9,7,2,5,10,13,12,11,10,7,14,14,15,,13,5,5,6,5,7,6,7,8
2017/07/29,松山,PM2.5,5,6,5,2,5,5,9,6,7,8,9,10,7,9,3,3,4,4,1,1,1,2,1,4
2017/07/30,松山,PM2.5,10,12,12,11,11,7,10,12,14,6,8,6,9,10,8,7,1,6,4,8,3,2,5,5
2017/07/31,松山,PM2.5,11,2,8,10,13,11,12,9,5,5,9,9,9,11,15,14,12,14,14,14,14,14,12,14
2017/08/01,松山,PM2.5,12,17,10,14,5,6,2,8,10,13,16,14,14,18,20,24,18,14,20,18,20,15,16,20
2017/08/02,松山,PM2.5,14,14,11,11,13,13,14,11,13,8,14,14,25,22,,29,27,19*,21*,26,26,24,17,10
2017/08/03,松山,PM2.5,4,7,10,4,8,13,21,17,21,19,22,28,30,36,23,25,23,26,26,23,22*,18*,16*,20*
2017/08/04,松山,PM2.5,15,15,14,18,18,16,17,22,27,29,29,32,29,29,25,25,29,27,31,24,27,21,25,16
2017/08/05,松山,PM2.5,16,14,19,20*,15,15,14,18,21,18,18,17,23,23,24,24,29,27,29,21,25,24,27,20
2017/08/06,松山,PM2.5,15,12,14,17,15,13,14,18,20,20,21,19,15,17,14,17,12,20,25,29,27,24,22,17
2017/08/07,松山,PM2.5,8,9,14,25,19,19,14,17,12,15,13,15,14,17,25,32,36,30,35,27,29,22,24,24
2017/08/08,松山,PM2.5,26,22,16,11,14,14,13,13,14,14,14,17,19,22,18,17,18,21,25,21,22,16,17,16
2017/08/09,松山,PM2.5,19*,17*,20,20,17,12,13,12,13,8,10,11,18,20,18,18,14,13,13,10,18,17,28,27*
2017/08/10,松山,PM2.5,21,15,5,5,6,10,8,7,11,12,16,11,16,11,12,14,12,12,8,15,14,20,14,18
2017/08/11,松山,PM2.5,11,20*,14,14,9,10,7,7,13,17,10,16,21,27,,35,34*,26,21,14,22,21,18,16
2017/08/12,松山,PM2.5,13,12,11,9,16,9,8,3,15,29,39,33,30,21,18,25,34,30,28,35*,33,36,25,24
2017/08/13,松山,PM2.5,18,19,19,11,14,12,13,14,15,18,16,19,25,29,27,28,24,23,20,18,24,27*,24*,20*
2017/08/14,松山,PM2.5,23,24,18,14,15,16,10,12,21,19,22,16,22,20,20,27,28,27,20,24,22,20,18,19
2017/08/15,松山,PM2.5,16,14,9,14,9,12,4,15,15,23,20,24,24,23,24,20,,,,,20,1,9,6
2017/08/16,松山,PM2.5,11,14,13,9,4,7,9,10,14,16,17,20,27,32*,27,24,23,23,19,14,9,13,19,20
2017/08/17,松山,PM2.5,22*,17,12,4,5,9,12,14,22,22,32,26,31,27,37,31,38,31,34,25,20,14,13,16
2017/08/18,松山,PM2.5,19,22,20,28*,23,26,17,23,25,34,37,35,31,34,39,40*,32,26,22,23,18,14,7,12
2017/08/19,松山,PM2.5,12,14,15,13,20,21,24,26,25,29,36,49,53,53,46,43,37,32,30,23,16,17*,16,17
2017/08/20,松山,PM2.5,8,7,10,14,14,14,12,12,22,25,21,17,23,30*,29,25,27,24,30*,27,27*,17,14,12
2017/08/21,松山,PM2.5,11,13,10,5,3,9,17*,20,16,14,17,15,14,9,9,7,6,9,5,8,6,7,5,2
2017/08/22,松山,PM2.5,7,6,7,4,2,4,3,6,6,14,12,14,7,4,1,5,14,10,7,7,7,5,1,6
2017/08/23,松山,PM2.5,7,5,2,6,4,7,7,8,4,2,12,14,16*,,,23*,25*,17,16,17,18*,14,10,9
2017/08/24,松山,PM2.5,13,6,11,5,12,3,9,8,11,10,10,11,18,14,14,19,29,27,29,27*,21,15,10,6
2017/08/25,松山,PM2.5,16,8,11,4,9,6,5,7,14,12,5,1,4,9,15,14,14,9,14,13,15,11,14,8
2017/08/26,松山,PM2.5,9,2,5,6,13,11,7,1,1,7,5,12,9,12,4,1,2,6,13,14,16,22,19,20*
2017/08/27,松山,PM2.5,8,10,9,9,7,2,1,9,10,21,23,31,27,24,23,28,25,26*,17,19*,14,18*,11,19*
2017/08/28,松山,PM2.5,10,17*,8,9,4,5,7,11,13,14,12,17*,19*,,16,16,11,14,11,15,14,11,7,1
2017/08/29,松山,PM2.5,1,4,10,9,9,6,6,8,10,14,13,14,13,6,2,10,7,11,8,11,10,7,6,9
2017/08/30,松山,PM2.5,7,9,2,10,3,5,1,8,12,19*,18,14,15,14,19*,9,14,10,13,7,7,7,10,9
2017/08/31,松山,PM2.5,14,6,7,8,9,6,1,13,17,18,7,9,8,13,13,14,15,15,14,12,18,16,18,10
2017/09/01,松山,PM2.5,11,9,9,13,14,13,13,14,14,12,14,20,14,12,11,14,14,20,15,11,10,11,14,3
2017/09/02,松山,PM2.5,5,5,5,4,4,12,10,7,4,11,9,8,2,11,10,18,13,13,12,14,19,11,14,10
2017/09/03,松山,PM2.5,12,7,11,7,7,1,5,6,8,4,9,11,16*,14,10,7,11,16*,20*,13,14,10,7,6
2017/09/04,松山,PM2.5,7,7,2,1,5,1,1,5,12,21*,22,22,21,16,14,18,14,10,11,10,12,7,10,14
2017/09/05,松山,PM2.5,11,13,11,5,9,8,33,34,40,18,19,18,27*,24,15,12,14,24,24*,21,15,11,12,10
2017/09/06,松山,PM2.5,12,8,7,4,4,1,1,2,2,9,5,13,5,,19*,27*,33*,37,40,36,34,34,37,33
2017/09/07,松山,PM2.5,25,15,14,22,19,21,16,20,20,21,20,20,16,18*,19,26,16,24,20*,19,10,12,14,23
2017/09/08,松山,PM2.5,20,19,16,17,17,12,13,16,19,26,27,32,25,31,27,30,23,27,27*,22,17,16,18,14
2017/09/09,松山,PM2.5,18,20,22,13,12,8,7,12,14,25,22,27,26,19,20,20,22,19,16,19,23,24,21,16
2017/09/10,松山,PM2.5,11,13,5,11,9,16,12,10,12,17,25,23,32,30*,35*,29*,27,28*,26,30,25,25,17,14
2017/09/11,松山,PM2.5,14,12,6,4,6,6,7,10,14,14,17,16,22,,16,18,18,24,22,25,17,17,16,18
2017/09/12,松山,PM2.5,17,20,17,12,10,11,14,10,10,10,14,17*,15,5,14,14,13,14,16,18,14,19,13,9
2017/09/13,松山,PM2.5,11,10,7,7,8,12,7,6,11,7,11,12,16,21,18,20,16,14,14,16,20,16,14,10
2017/09/14,松山,PM2.5,15,9,8,7,12,10,14,14,24,20,17,16,15,23,16,15,12,14,20,17,15,9,17,18
2017/09/15,松山,PM2.5,25,18,14,10,11,12,12,14,22,24,24,25,22,20,15,16,16,14,20,25,34,33,26,23
2017/09/16,松山,PM2.5,24,30,22,16,18,26,28,18,13,10,11,9,12,14,18,11,9,13,22,20,16*,14,17,11
2017/09/17,松山,PM2.5,11,13,21*,15,20,19,20,21,23,28,23,24,24,26,25,30,30,32,27,27,27,27,27,26
2017/09/18,松山,PM2.5,22,28*,17,20,12,14,14,14,25,17,21,25,24,25,16,19,21,22,18,16,18*,23*,23*,21
2017/09/19,松山,PM2.5,20,21,20,22*,20,13,14,16,28*,30,29,38,28,,,25x,22x,,21,17,15,16,17,14
2017/09/20,松山,PM2.5,14,16,,16,19,,15,17*,23,35,42,44,51,34,35,53*,45,35,33,38,38,31,24,21
2017/09/21,松山,PM2.5,15,21,19*,22*,12,14,11,13,13,23,42,55,64,51,45*,40,44,41,31,32,29,24,29*,37*
2017/09/22,松山,PM2.5,40*,30*,18,21,24,22,24,24,30,37,48,53,56,48,47,45,42,39,24,19,14,21*,14,10
2017/09/23,松山,PM2.5,5,2,6,4,5,4,8,13,15,13,7,6,8,11,9,7,14,18,14,9,2,13,9,15
2017/09/24,松山,PM2.5,10,9,6,2,11,9,14,14,27,38,39,45,45,51,40,46,44,46,31,26,16,20*,17*,25*
2017/09/25,松山,PM2.5,23*,22,22*,18,15,11,6,21,20,28,19,26,24,29,28,30*,27,27*,19,17,16,26,19,17
2017/09/26,松山,PM2.5,10,13,9,14,13,13,7,14,22,28,29,36,38,40,31,24,15,18,17,26,32,35,33,31*
2017/09/27,松山,PM2.5,28*,23,11,6,9,14,15,18,21,30,32,29,27,-3#,43,41,31,28,24,31,28,28,27*,21*
2017/09/28,松山,PM2.5,27*,25*,28,23,21,16,18,23,29,40,48,60,,55,23,17,25,21,22,21,24,19,16,14
2017/09/29,松山,PM2.5,18,14,15,9,15,16,12,16,13,23,14,13,10,22,26,30,16,16,14,22,21,22,15,10
2017/09/30,松山,PM2.5,4,3,3,10,9,11,3,14,11,17,14,17,17,17,20*,14,13,16,17,20*,13,16,13,14
2017/10/01,松山,PM2.5,17,17*,15,9,8,12,9,12,12,14,9,15,21*,32*,29*,34*,26*,20,19,19,15,8,11,16
2017/10/02,松山,PM2.5,19,15,16,14,26*,20*,16,14,25,44*,41,54,41,52*,46,60,57,51,44,41,36,36,30*,33*
2017/10/03,松山,PM2.5,27,32,29,21,21,33,40,40,43,47,44*,31,24,27,-3#,39*,40*,39*,27,28*,20,14,4,10
2017/10/04,松山,PM2.5,14,19,18,12,13,13,11,12,6,16,11,15,8,6,6,11,14,14,8,12,11,12,11,8
2017/10/05,松山,PM2.5,5,1,4,4,7,1,9,8,18,13,12,7,19,25,25,14,21,20,21,15,14,13,16,16
2017/10/06,松山,PM2.5,12,8,7,12,10,14,14,12,12,20,23*,20,11,7,8,6,13,11,9,5,3,7,5,9
2017/10/07,松山,PM2.5,11,8,13,12,18*,14,19*,16,17,17,18,19,16,14,14,14,17,12,11,6,14,14,18,15
2017/10/08,松山,PM2.5,14,16,8,11,7,9,8,10,17,12,5,2,4,9,7,6,11,6,13,4,9,8,16,13
2017/10/09,松山,PM2.5,12,7,11,6,5,3,6,5,8,7,12,13,14,14,9,9,5,8,5,14,10,14,11,11
2017/10/10,松山,PM2.5,11,3,9,6,6,2,5,8,8,7,12,11,14,8,12,5,10,4,9,2,7,5,7,2
2017/10/11,松山,PM2.5,1,5,11,11,4,5,5,11,10,9,8,3,7,7,4,11,17,19,9,4,6,7,2,2
2017/10/12,松山,PM2.5,1,1,5,5,5,1,7,7,11,10,18*,10,11,4,9,11,9,8,8,13,18*,14,14,9
2017/10/13,松山,PM2.5,7,6,7,14,15,14,7,10,10,11,-3#,3,8,8,14,9,11,8,14,12,9,6,6,6
2017/10/14,松山,PM2.5,2,8,14,16*,8,1,1,1,3,7,7,13,14,21*,20*,14,14,11,12,9,11,11,6,1
2017/10/15,松山,PM2.5,2,4,7,3,2,3,6,4,9,7,11,6,4,7,10,14,18,14,21*,14,20*,14,14,11
2017/10/16,松山,PM2.5,14,10,10,4,4,3,4,6,13,12,12,7,8,4,1,6,9,13,9,9,9,9,11,11
2017/10/17,松山,PM2.5,7,6,7,11,8,3,3,6,6,4,8,12,14,12,7,8,3,7,4,10,12,13,7,7
2017/10/18,松山,PM2.5,3,5,1,3,6,14,10,7,4,7,6,5,2,3,-3#,1,6,14,24,19,16,12,14,11
2017/10/19,松山,PM2.5,10,11,8,6,6,11,13,15,13,16,11,15,5,7,2,10,12,12,14,14,14,2,9,9
2017/10/20,松山,PM2.5,9,1,5,13,14,13,5,7,10,15,13,12,7,7,6,10,11,6,1,3,5,14,8,15
2017/10/21,松山,PM2.5,8,10,5,8,11,11,11,11,14,14,14,15,24,22,21,14,19,18,18,20,20,13,14,16
2017/10/22,松山,PM2.5,27,23,21,21,13,21,13,22,16,21,25,19,25,23,30,28,36,33,40,30,35,29,29,25
2017/10/23,松山,PM2.5,29,30,30,24*,27,29,34,34,37,40,42,47,43,34,25,25,33,31,28,22,28,22,24,22
2017/10/24,松山,PM2.5,23,21,17,14,14,18,23,15,25,27,30,21,18,18,18,14,17,18,19,20,14,17,8,17
2017/10/25,松山,PM2.5,14,22,18,20,19,12,19*,12,20,14,23,18,14,14,13,20,16,19,17,22,18,16,9,9
2017/10/26,松山,PM2.5,10,10,11,6,7,5,8,8,17,17,19,18,19,21,15,18,11,16,14,19,16,15,15,13
2017/10/27,松山,PM2.5,13,14,14,11,11,12,13,9,15,18,27,24,28,-3#,64*,60*,62*,19*,23*,9,16,17,19,14
2017/10/28,松山,PM2.5,19*,26*,29*,21*,22,21,22,21,18,26,22,25,22,28,27,29,31,33,27,21,23,32,35,31
2017/10/29,松山,PM2.5,31,32,35*,27,30*,29*,27,16,22,29,32*,20,21,21,28*,23,25*,22*,23*,20,32,44,60,60
2017/10/30,松山,PM2.5,53,47,40,32,25,18,15,5,8,12,15,14,10,11,7,12,11,13,13,11,14,14,16*,13
2017/10/31,松山,PM2.5,8,6,6,6,10,6,7,1,2,3,7,6,6,11,12,10,5,2,6,5,9,14,10,11
2017/11/01,松山,PM2.5,9,12,14,6,5,5,9,9,10,10,7,3,10,24*,20,17,5,16,11,20,11,16,11,13
2017/11/02,松山,PM2.5,5,5,2,6,4,10,11,12,12,9,15,9,14,7,13,11,14,19,18,21,14,16,10,14
2017/11/03,松山,PM2.5,11,10,4,9,4,4,1,7,7,11,11,14,11,15,18,25,16,22*,21*,27,23,16,20,17
2017/11/04,松山,PM2.5,18*,12,15,26,25,30,25,39,33*,29,19,18,19,21,20,16,13,9,12,7,10,8,9,6
2017/11/05,松山,PM2.5,6,13,12,16,9,18,14,25*,14,14,8,12,14,15,19,19,18,16,20*,18*,16*,14,16*,14
2017/11/06,松山,PM2.5,9,9,13,14,7,9,6,13,12,12,16,19,17,13,-3#,15,8,10,7,12,7,8,1,7
2017/11/07,松山,PM2.5,8,10,10,11,14,8,11,6,11,6,8,5,3,7,2,6,21,40,51,52*,36,21,5,5
2017/11/08,松山,PM2.5,8,8,11,6,5,7,5,12,6,10,3,1,1,1,3,7,5,13,16,33,27,29*,14,15
2017/11/09,松山,PM2.5,8,14,12,14,13,19*,20*,23*,20,18,24,24,35,28,,31,21,26,22,27,18,20,14,13
2017/11/10,松山,PM2.5,14,19*,22*,16*,14,11,13,9,17,12,12,7,7,2,8,12,22*,15,17*,13,14,9,12,7
2017/11/11,松山,PM2.5,11,1,9,3,9,14,26,26,26,26,32,28,23,15,14,14,15,17,22*,21*,17*,10,10,11
2017/11/12,松山,PM2.5,10,13,10,7,4,4,7,5,3,2,3,7,10,12,11,16,19,18,13,4,8,8,12,10
2017/11/13,松山,PM2.5,7,6,1,1,1,3,2,6,7,9,8,11,-3#,20*,12,7,6,4,8,5,10,5,8,6
2017/11/14,松山,PM2.5,7,3,3,6,7,5,4,7,8,11,10,13,3,4,8,10,6,4,9,13,10,13,14,14
2017/11/15,松山,PM2.5,13,13,13,9,8,14,15,14,15,8,11,7,13,14,13,13,6,12,16,18*,21*,14,10,7
2017/11/16,松山,PM2.5,8,13,14,14,14,10,14,16,14,12,17,14,13,4,7,8,10,10,14,16,16,16,13,11
2017/11/17,松山,PM2.5,6,3,5,8,10,6,14,18,24,26,32,43,47,42,,,,46,45,48,40,44,37,43*
2017/11/18,松山,PM2.5,36,34*,28*,29,37,34,39,28,28,17,12,9,11,11,4,5,4,14,8,16*,8,7,8,7
2017/11/19,松山,PM2.5,8,4,11,8,4,3,9,9,17,12,7,6,6,12,3,7,6,11,12,8,7,5,3,6
2017/11/20,松山,PM2.5,6,7,3,1,4,2,2,5,13,13,13,3,3,1,4,8,8,9,10,11,8,7,3,7
2017/11/21,松山,PM2.5,2,5,8,8,5,2,2,5,6,8,9,,6,5,2,-3#,3,9,8,17,10,17,14,17*
2017/11/22,松山,PM2.5,14,14,14,8,1,2,6,9,11,12,8,6,6,6,9,12,16*,14,8,3,3,4,9,7
2017/11/23,松山,PM2.5,3,3,4,12,15,19*,17,18*,26*,38,41,40,31,22,19,16,21,15,15,14,16,9,6,6
2017/11/24,松山,PM2.5,7,15,12,14,6,10,8,13,8,10,8,9,5,8,6,6,3,11,12,15,8,12,6,10
2017/11/25,松山,PM2.5,9,3,5,1,10,8,8,5,2,6,3,5,4,4,4,4,8,10,17,13,17,22*,23*,22*
2017/11/26,松山,PM2.5,11,15,12,15,15,22*,21*,19*,22*,23*,31*,24,22*,10,5,3,4,2,1,1,8,12,12,3
2017/11/27,松山,PM2.5,1,2,7,7,6,1,1,3,9,12,14,8,13,8,16*,15,15,9,11,7,9,8,9,11
2017/11/28,松山,PM2.5,6,6,1,2,6,6,5,7,11,9,9,9,13,12,14,19*,12,13,7,11,6,10,9,11
2017/11/29,松山,PM2.5,4,9,7,8,8,6,4,6,10,14,3,1,1,1,6,32,56,72,67,67,61,71,59,50
2017/11/30,松山,PM2.5,18,11,4,4,4,4,1,1,1,1,1,4,7,-3#,13,6,3,6,5,13,8,11,4,3
2017/12/01,松山,PM2.5,3,7,9,8,3,7,6,11,9,10,10,3,2,4,7,14,8,5,1,6,11,13,14,14
2017/12/02,松山,PM2.5,13,7,2,1,8,13,14,8,6,14,11,10,3,5,4,4,6,9,9,11,10,12,9,13
2017/12/03,松山,PM2.5,8,9,1,2,3,6,7,6,4,6,3,9,3,13,6,17*,8,15,8,14,14,17,11,10
2017/12/04,松山,PM2.5,6,7,6,8,7,9,10,14,17*,14,15,13,19,14,24,24,38,40,46,42,30,28,20,22
2017/12/05,松山,PM2.5,19,27,25,25,20,35,32,31,19,20,24,27,27,24,25,22,22,17,17,22,23,29,24,21
2017/12/06,松山,PM2.5,17,14,9,13,14,15,12,17,13,33,30*,40*,15,14,9,12,13,16*,15,25*,21*,16*,10,9
2017/12/07,松山,PM2.5,11,8,14,14,12,7,12,15,11,6,9,16*,15,12,9,10,6,7,9,8,4,4,6,5
2017/12/08,松山,PM2.5,8,8,7,3,6,11,21,30,34,44,54,63,57,40,29,17,12,14,21,23,20,16,25,28
2017/12/09,松山,PM2.5,27,21,16,17,18,16,18,17,16,14,13,12,12,7,14,9,9,1,10,10,14,6,11,5
2017/12/10,松山,PM2.5,5,6,6,2,4,4,8,4,5,10,8,18*,14,26,20,25,16,22,25,26*,17,14,21,23
2017/12/11,松山,PM2.5,22,17,20,22,23,23,27,23,25,28,35,40,33,-3#,26,30,26,26,22,22,23,19,23,18
2017/12/12,松山,PM2.5,16,9,3,8,12,18,14,11,12,14,12,5,8,5,4,11,18*,11,12,7,14,7,3,1
2017/12/13,松山,PM2.5,1,6,18,15,10,1,11,10,10,3,9,9,9,6,8,12,12,9,7,4,2,1,1,8
2017/12/14,松山,PM2.5,5,6,1,2,6,8,9,8,14,21*,14,12,8,9,5,10,10,18,11,14,5,7,7,12
2017/12/15,松山,PM2.5,11,6,6,7,9,6,12,11,19,9,10,2,2,7,6,10,4,5,5,10,11,8,16,16
2017/12/16,松山,PM2.5,22,11,5,3,9,11,7,3,8,7,8,,1,8,5,6,1,3,2,10,18,32,37,27
2017/12/17,松山,PM2.5,14,11,16,19,19,16,17,14,9,13,13,13,11,13,12,10,10,16,21,17,12,3,6,11
2017/12/18,松山,PM2.5,16,12,10,10,9,5,5,8,14,11,9,6,3,10,-3#,48x,51x,47x,10,7,9,7,17,13
2017/12/19,松山,PM2.5,9,3,3,8,6,8,10,9,14,14,11,14,13,26,23,33,25,26,25,30,30,24,17,22
2017/12/20,松山,PM2.5,17,19,7,10,7,12,8,5,4,8,11,13,12,13,7,9,12,14,12,10,9,9,10,10
2017/12/21,松山,PM2.5,9,10,6,9,3,13,11,16,15,21,17,21,14,23,18,23,19,18,26,27,33,26,24,20
2017/12/22,松山,PM2.5,21,23,21,23,13,15,14,23,22,24,20,19,14,13,12,14,12,13,18,24,25,21,27,22
2017/12/23,松山,PM2.5,19,10,14,18,16,17,9,6,11,17,21,18,13,15,13,14,15,14,17,16,16,15,26,43
2017/12/24,松山,PM2.5,51,50,32,29,21,27,40,54,66,57,51,40,39,28,28,26,31,27,23,20,27,34,38,47
2017/12/25,松山,PM2.5,55,57,50,47,42,42,36,46,47,55,47,48,-3#,26,28,25,45,46,48,46,45,52,42,39
2017/12/26,松山,PM2.5,27,31,27,31,28,35,27,30,25,27,18,21,16,14,10,14,19,23,21,19,15,10,13,12
2017/12/27,松山,PM2.5,14,11,12,11,6,3,1,12,17,24,21,19,15,19,15,16,10,13,23,24,20,14,12,15
2017/12/28,松山,PM2.5,14,14,8,2,8,7,13,10,19,20,15,24,14,19,7,14,16,17,15,17,18,14,10,5
2017/12/29,松山,PM2.5,8,7,8,7,9,8,10,6,12,7,14,9,14,11,21,16,17,8,9,3,8,10,11,12
2017/12/30,松山,PM2.5,15,21,16,14,16,16,14,14,15,20,27,27,23,16,21,20,14,11,14,16,25,19,20,8
2017/12/31,松山,PM2.5,21,14,17,9,10,11,12,9,5,22,40,62,66,73,75,65,53,36,38,27,22,10,18,19
